id,relocation_ready,travel_ready,retraining_ready,education_code,employement_code,locality_type,drive_A,drive_B,drive_C,drive_D,drive_E,Гибкий график,Полный рабочий день,Сменный график,Ненормированный рабочий день,Неполный рабочий день,Выхтовый метод,male,female,continue,age,experience,salary_desired,completeness_rate,last_exp,top_institution_by_freq,top_institution_by_salary,mean_salary_positions,mean_salary_skills,top_employer_by_freq,top_employer_by_salary
237844,-1,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,27.0,2,40000,89.0,641.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
237864,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,29.0,0,60000,65.0,31.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
237913,0,0,1,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,23.0,3,67470,86.0,546.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
237947,0,-1,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,40.0,20,80000,92.0,702.0,0.0,0.0,0.05950372762538796,0.0,0.0,0.0
238041,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,43.0,24,55000,96.0,7001.0,0.0,0.0,0.0,0.0,0.0,0.0
238059,1,1,1,5,6,6,0,0,0,0,0,1,1,0,0,0,0,1,0,-1.0,29.0,1,26,62.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0
238094,-1,-1,1,1,6,4,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.0,36.0,5,35000,68.0,1613.0,0.0,0.0,0.04645476442109175,0.0,0.0,0.0
238117,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,23.0,0,51900,74.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
238156,0,0,0,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,36.0,0,100000,62.0,61.0,0.0,0.0,0.04645476442109175,0.0,0.07159438314652575,0.0
238160,0,0,0,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,27.0,0,40000,0.0,0.0,0.0,0.0,0.08295535603745231,0.0,0.07159438314652575,0.0
238161,0,0,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,30.0,6,44605,84.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0
238178,-1,1,1,5,6,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,29.0,3,70000,86.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238203,0,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,33454,75.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
238224,-1,1,1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,20.0,0,20760,53.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
238227,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,33.0,7,83040,73.0,2284.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238272,-1,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,32.0,2,50000,86.0,610.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238275,1,1,1,5,6,6,0,1,0,0,0,0,1,0,1,0,0,1,0,1.0,37.0,17,80000,78.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238278,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,62.0,31,53478,76.0,7428.0,0.0,0.0,0.0,0.0,0.0,0.0
238329,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,50.0,8,40000,68.0,3012.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238353,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,20.0,1,40000,88.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
238371,0,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,42.0,18,50000,75.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238556,1,1,1,5,6,4,0,1,0,0,0,0,1,1,0,0,0,1,0,-1.0,33.0,3,46594,63.0,365.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238568,0,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,3,70000,63.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238587,0,1,1,2,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,20.0,1,25950,68.0,31.0,0.0,0.0,0.040549705408411234,0.0,0.07159438314652575,0.0
238637,0,1,1,5,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,31.0,0,35000,0.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238653,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,47.0,27,120000,78.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238677,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,32.0,1,50000,75.0,214.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238734,-1,1,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,38.0,9,50000,73.0,1979.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238765,0,0,0,4,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,35.0,5,35000,60.0,1736.0,0.0,0.0,0.04779767604967748,0.0,0.07159438314652575,0.0
238785,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,52.0,0,30000,61.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
238789,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,23.0,1,31140,88.0,181.0,0.0,0.0,0.040549705408411234,0.0,0.07159438314652575,0.0
238815,0,0,0,2,5,6,0,0,0,0,0,1,0,1,1,0,0,0,1,0.0,18.0,0,30000,49.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
238882,0,1,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0,111512,0.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
238930,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,40.0,12,42783,81.0,121.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239011,-1,-1,1,2,6,6,0,1,0,0,0,0,1,1,0,0,0,1,0,-1.0,31.0,2,40000,68.0,577.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239013,-1,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,38.0,10,45000,79.0,184.0,0.0,0.0,0.04338937073227723,0.0,0.07159438314652575,0.0
239037,0,1,0,3,6,6,0,1,1,0,0,0,0,1,1,0,0,1,0,0.0,41.0,0,80000,63.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239043,-1,0,-1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,40.0,0,100000,52.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239052,-1,-1,1,2,2,3,0,0,0,0,0,1,1,1,0,1,0,0,1,0.0,34.0,0,15000,64.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239077,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,27.0,3,67470,87.0,184.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239084,0,1,1,3,6,4,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,66908,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
239156,0,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,25.0,2,32087,74.0,669.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239219,1,1,1,4,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,37.0,0,53478,81.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239248,-1,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,39.0,11,70000,78.0,1399.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239264,-1,0,0,5,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,25.0,0,31140,69.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239307,-1,1,1,4,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,1.0,37.0,10,64174,87.0,0.0,0.0,0.0,0.057657933822473424,0.0,0.07159438314652575,0.0
239338,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,8,75000,72.0,1674.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239434,0,-1,0,3,6,6,0,0,0,0,0,1,1,1,0,0,0,0,1,-1.0,21.0,2,41520,59.0,184.0,0.0,0.0,0.053842352108856927,0.0,0.07159438314652575,0.0
239457,-1,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,25.0,0,40000,78.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239543,-1,-1,-1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,29.0,0,30000,77.0,121.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239575,0,0,0,2,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,31.0,0,50000,45.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239578,0,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,12,70000,86.0,305.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239672,0,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,40.0,14,30000,76.0,2405.0,0.0,0.0,0.05935105133140694,0.0,0.07159438314652575,0.0
239681,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,37.0,15,55000,73.0,1249.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239755,0,1,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,28.0,0,22303,62.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239830,-1,-1,1,5,6,6,0,0,0,0,0,1,1,1,0,1,0,1,0,-1.0,59.0,34,30000,81.0,4962.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239840,0,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,32.0,0,50000,61.0,31.0,0.0,0.0,0.050991006535204865,0.0,0.07159438314652575,0.0
239919,-1,1,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,39.0,3,80000,79.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0
239925,0,0,1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,28.0,0,20000,51.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
239935,1,1,1,5,6,6,0,1,0,0,0,1,1,1,1,1,0,1,0,-1.0,57.0,16,25950,78.0,2922.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
239993,0,0,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,33.0,3,32087,69.0,1188.0,0.0,0.0,0.05950372762538796,0.0,0.07159438314652575,0.0
240006,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,15,25000,81.0,487.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240075,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,28.0,5,41520,81.0,31.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240079,1,1,1,1,6,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,30000,59.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240111,0,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,24.0,2,60000,78.0,91.0,0.0,0.0,0.05776811693832669,0.0,0.07159438314652575,0.0
240122,-1,-1,1,2,6,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,51.0,0,40000,53.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240123,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,0,50000,68.0,152.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240126,-1,-1,0,4,6,6,0,1,0,0,0,0,1,0,0,1,0,1,0,-1.0,51.0,16,40000,65.0,5874.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240138,1,1,1,5,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,41.0,12,100000,79.0,1096.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240194,0,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,64.0,8,40000,71.0,2191.0,0.0,0.0,0.08295535603745231,0.0,0.0,0.0
240227,0,0,1,5,6,3,1,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,9,50000,78.0,578.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240242,0,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,39.0,0,48130,58.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240297,0,0,0,5,5,6,0,0,0,0,0,1,0,0,0,1,0,0,1,-1.0,31.0,8,25000,77.0,122.0,0.0,0.0,0.04645476442109175,0.0,0.07159438314652575,0.0
240392,-1,0,1,5,6,6,0,0,0,0,0,1,1,1,0,0,0,0,1,-1.0,46.0,25,70000,85.0,31.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240430,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,24.0,3,50000,79.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240499,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,42.0,15,70000,75.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240504,0,0,1,2,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,26.0,0,30000,47.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240538,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,43.0,12,60000,97.0,1277.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240545,1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,30.0,0,70000,0.0,183.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240560,0,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,32.0,5,83040,82.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0
240587,0,1,1,5,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,54.0,21,70000,82.0,90.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240592,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,28.0,2,62280,69.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240596,1,0,1,5,6,3,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.0,39.0,0,50000,61.0,1947.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240649,-1,1,1,5,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,49.0,16,50000,74.0,5936.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240659,-1,-1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,15,45000,66.0,5357.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240674,-1,0,1,4,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,56.0,11,80000,78.0,790.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240744,0,1,0,5,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.0,56.0,30,50000,66.0,11049.0,0.0,0.0,0.0,0.0,0.0,0.0
240748,-1,0,1,5,6,6,1,1,1,1,1,0,1,0,0,0,0,1,0,-1.0,41.0,21,60000,71.0,7518.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240756,0,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,31.0,6,32087,79.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240776,-1,1,1,1,2,6,0,1,0,0,0,1,0,1,0,1,0,0,1,-1.0,45.0,22,40000,81.0,91.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240921,-1,1,1,5,2,3,0,1,0,0,0,1,1,0,0,0,0,0,1,-1.0,32.0,9,150000,93.0,1188.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
240938,-1,-1,1,5,5,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,43.0,20,55000,67.0,7122.0,0.0,0.0,0.0,0.0,0.0,0.0
240971,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,26.0,0,25950,60.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
240981,0,0,0,5,6,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,29.0,0,58826,0.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241008,0,1,0,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,48.0,0,50000,60.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241039,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,49.0,13,50000,89.0,1277.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241083,1,1,1,3,6,3,0,1,1,1,1,0,1,0,0,0,0,1,0,0.0,51.0,0,60000,57.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241087,-1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,65.0,9,64174,75.0,366.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241136,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,27.0,0,32087,81.0,61.0,0.0,0.0,0.053463399592911146,0.012572655091216741,0.0,0.0
241226,-1,0,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,22.0,1,36330,69.0,396.0,0.0,0.0,0.03800254567023967,0.0,0.0,0.0
241252,-1,1,0,1,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,35.0,9,30000,60.0,3288.0,0.0,0.0,0.04645476442109175,0.0,0.07159438314652575,0.0
241303,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,39.0,19,72660,91.0,1400.0,0.07864238338043081,0.0,0.053972525146736734,0.0,0.07159438314652575,0.0
241382,1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,40.0,18,50000,87.0,852.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241443,-1,-1,0,1,6,6,0,1,1,1,1,0,1,0,0,0,0,0,0,-1.0,0.0,17,32087,81.0,6301.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241474,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,56.0,38,60000,86.0,304.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241495,-1,-1,1,3,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,-1.0,26.0,3,53478,80.0,1157.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241509,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,28.0,4,41520,97.0,396.0,0.0,0.0,0.036793882520971766,0.0,0.0,0.0
241570,-1,-1,0,5,6,6,1,1,1,0,0,1,1,1,1,1,0,1,0,-1.0,32.0,14,180000,82.0,1826.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241574,-1,0,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,41.0,18,45000,74.0,5113.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241590,-1,1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,27.0,4,40000,78.0,1523.0,0.0,0.0,0.053842352108856927,0.0,0.07159438314652575,0.0
241645,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,28.0,3,57090,94.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241671,0,1,0,5,2,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,27.0,0,26739,68.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241729,0,1,1,5,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,27.0,4,35000,77.0,397.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
241732,1,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,60.0,0,78059,53.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241739,0,1,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,37435,75.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241741,0,0,0,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,43.0,0,40000,46.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
241864,-1,0,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,32.0,9,72660,94.0,2738.0,0.0,0.0,0.0,0.0,0.0,0.0
241890,-1,-1,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,52.0,19,51900,77.0,6908.0,0.0,0.0,0.0,0.02145080396466286,0.07159438314652575,0.0
241997,0,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,39.0,0,150000,71.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0
242116,1,1,0,5,5,6,0,0,0,0,0,1,1,1,1,1,0,0,1,-1.0,29.0,4,50000,71.0,303.0,0.0,0.0,0.053972525146736734,0.0,0.0,0.0
242177,0,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,34.0,2,46710,84.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0
242219,-1,0,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,56.0,6,44605,65.0,1248.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242222,-1,1,1,5,6,6,0,1,0,0,0,0,1,1,0,0,0,1,0,-1.0,38.0,9,40000,84.0,31.0,0.0,0.0,0.053463399592911146,0.0,0.07159438314652575,0.0
242313,-1,1,1,2,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,59.0,0,100000,58.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
242332,-1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,25.0,2,30000,80.0,123.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242336,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,37.0,11,41520,97.0,1400.0,0.0,0.0,0.040549705408411234,0.0,0.07159438314652575,0.0
242338,1,1,-1,4,1,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,22.0,0,22303,80.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
242476,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,37.0,15,100000,91.0,5298.0,0.0,0.0,0.05935105133140694,0.0,0.0,0.0
242513,0,0,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,0.0,2,32087,69.0,579.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242518,-1,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0,46.0,14,42783,75.0,365.0,0.0,0.0,0.058305115554717575,0.0,0.07159438314652575,0.0
242530,-1,1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,22.0,0,60000,66.0,0.0,0.068740085292429,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
242577,-1,-1,1,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,32.0,4,55756,83.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242578,-1,1,1,5,6,6,0,1,1,0,0,0,1,0,0,0,0,1,0,1.0,45.0,17,51900,85.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242619,0,1,1,5,6,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1.0,45.0,18,74869,83.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242648,-1,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,38.0,6,70000,73.0,1279.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242665,-1,-1,-1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,37.0,0,50000,66.0,121.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242667,0,0,0,3,2,6,0,0,0,0,0,0,1,0,0,1,0,0,1,-1.0,0.0,1,25000,61.0,153.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
242669,0,1,1,5,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,46.0,19,51900,96.0,0.0,0.0,0.0,0.039527376764164575,0.0,0.07159438314652575,0.0
242854,0,1,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,35.0,7,48189,60.0,2649.0,0.0,0.0,0.04779767604967748,0.0,0.07159438314652575,0.0
242893,1,1,1,2,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,37.0,0,41520,53.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
242900,0,0,1,5,2,6,0,1,0,0,0,1,0,0,0,1,0,0,1,-1.0,36.0,15,30000,82.0,730.0,0.0,0.0,0.050991006535204865,0.0,0.07159438314652575,0.0
242972,1,0,0,5,6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,53478,0.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
242976,0,0,1,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,39.0,15,46710,61.0,0.0,0.0,0.0,0.04446816565550689,0.014779483571442941,0.07159438314652575,0.0
242985,1,1,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,3,40000,71.0,0.0,0.0,0.0,0.0,0.0,0.07159438314652575,0.0
